Date,Open,High,Low,Close,Adj Close,Volume
2000-07-17,14.500000,14.500000,10.375000,11.125000,11.125000,114600
2000-07-24,11.375000,11.375000,7.812500,8.343700,8.343700,140100
2000-07-31,8.250000,8.875000,7.500000,7.625000,7.625000,89300
2000-08-07,7.500000,8.562500,7.500000,7.812500,7.812500,191300
2000-08-14,7.906200,8.125000,6.875000,7.000000,7.000000,886100
2000-08-21,7.250000,7.312500,6.937500,7.062500,7.062500,204500
2000-08-28,7.187500,7.187500,5.000000,6.500000,6.500000,417100
2000-09-04,6.437500,7.000000,5.750000,7.000000,7.000000,284600
2000-09-11,6.937500,8.750000,6.843700,8.062500,8.062500,693000
2000-09-18,8.343700,8.375000,6.812500,8.000000,8.000000,230700
2000-09-25,7.875000,10.125000,7.750000,9.812500,9.812500,453500
2000-10-02,10.125000,10.125000,8.000000,8.000000,8.000000,295500
2000-10-09,8.000000,8.000000,6.875000,7.250000,7.250000,221600
2000-10-16,6.875000,7.250000,6.625000,7.000000,7.000000,113400
2000-10-23,6.812500,7.250000,6.812500,7.250000,7.250000,82000
2000-10-30,7.250000,7.250000,6.437500,7.062500,7.062500,94700
2000-11-06,6.812500,7.750000,6.250000,7.625000,7.625000,58400
2000-11-13,7.500000,8.250000,6.875000,8.000000,8.000000,68800
2000-11-20,8.000000,8.000000,6.937500,7.000000,7.000000,111800
2000-11-27,6.953100,7.312500,6.000000,6.375000,6.375000,556200
2000-12-04,6.500000,7.500000,5.500000,7.500000,7.500000,195000
2000-12-11,7.500000,8.000000,6.562500,6.562500,6.562500,234100
2000-12-18,6.578100,7.125000,5.875000,6.312500,6.312500,167900
2000-12-25,6.125000,6.437500,5.687500,6.000000,6.000000,191400
2001-01-01,5.812500,6.875000,5.812500,6.750000,6.750000,32100
2001-01-08,6.625000,6.875000,5.812500,6.000000,6.000000,32200
2001-01-15,6.000000,7.125000,6.000000,6.500000,6.500000,106300
2001-01-22,7.000000,7.000000,5.625000,6.125000,6.125000,162400
2001-01-29,6.250000,7.000000,6.250000,6.875000,6.875000,87900
2001-02-05,6.812500,6.937500,6.500000,6.500000,6.500000,12700
2001-02-12,6.375000,6.937500,6.312500,6.500000,6.500000,11100
2001-02-19,6.375000,6.750000,6.312500,6.500000,6.500000,9600
2001-02-26,6.500000,6.812500,6.062500,6.468700,6.468700,24200
