Date,Open,High,Low,Close,Adj Close,Volume
2015-02-02,21.000000,23.650000,20.120001,20.700001,17.041121,4369700
2015-02-09,20.510000,21.780001,20.370001,20.790001,17.115211,5436000
2015-02-16,20.379999,21.000000,20.190001,20.750000,17.082283,3633300
2015-02-23,20.629999,21.150000,20.302000,21.059999,17.337486,4874300
2015-03-02,20.809999,21.820000,20.629999,21.150000,17.411577,5116100
2015-03-09,21.100000,23.190001,21.100000,22.000000,18.111334,8094400
2015-03-16,22.150000,24.240000,22.000000,24.090000,19.831913,15729700
2015-03-23,23.990000,24.150000,22.129999,22.430000,18.465328,4968400
2015-03-30,22.420000,23.280001,22.379999,23.209999,19.230728,2339100
2015-04-06,23.000000,23.600000,22.410000,22.840000,18.924164,4023300
2015-04-13,22.799999,23.400000,21.389999,22.100000,18.311035,4566000
2015-04-20,22.209999,23.309999,21.830000,22.990000,19.048449,3771600
2015-04-27,22.920000,23.240000,21.570000,21.930000,18.170177,3354200
2015-05-04,21.850000,22.900000,21.360001,22.690001,18.799881,4049400
2015-05-11,22.520000,23.600000,21.790001,23.459999,19.437864,9403900
2015-05-18,23.180000,23.660000,22.219999,22.719999,18.824732,5000700
2015-05-25,22.730000,22.900000,22.170000,22.559999,18.692167,11157500
2015-06-01,22.480000,22.830000,21.760000,22.610001,18.733595,4323900
2015-06-08,22.540001,23.299999,22.540001,23.030001,19.081589,6648300
2015-06-15,23.129999,24.389999,23.010000,24.330000,20.158707,17465600
2015-06-22,24.330000,24.360001,22.370001,22.670000,18.783312,15993700
2015-06-29,22.670000,22.790001,21.290001,21.860001,18.296511,5288700
2015-07-06,21.650000,22.129999,21.420000,22.030001,18.438795,3543500
2015-07-13,22.180000,22.709999,21.860001,22.389999,18.740108,2885000
2015-07-20,22.379999,22.495001,20.660000,20.799999,17.409302,3504300
2015-07-27,20.650000,21.160000,20.350000,20.730000,17.350714,2187600
2015-08-03,20.690001,20.900000,19.299999,19.850000,16.614166,3125500
2015-08-10,19.840000,20.180000,18.330000,19.850000,16.614166,4238900
2015-08-17,19.750000,20.370001,18.680000,19.190001,16.061756,3501400
2015-08-24,18.459999,19.200001,17.549999,18.959999,15.869246,4412700
2015-08-31,18.870001,19.080000,17.910000,18.010000,15.074113,3844000
2015-09-07,18.250000,19.160000,18.170000,19.150000,16.028276,2083000
2015-09-14,19.139999,19.740000,18.700001,19.090000,15.978058,3414100
2015-09-21,19.180000,19.270000,18.040001,18.190001,15.224770,2589200
2015-09-28,17.820000,17.920000,17.020000,17.809999,14.906714,2310900
2015-10-05,17.830000,19.000000,17.650000,18.580000,15.750345,3204700
