Date,Open,High,Low,Close,Adj Close,Volume
2018-04-30,22.000000,22.549999,21.750000,21.850000,21.850000,828000
2018-05-07,22.139999,22.315001,21.100000,21.379999,21.379999,270200
2018-05-14,21.490000,21.700001,20.770000,21.100000,21.100000,90600
2018-05-21,21.200001,21.700001,20.559999,21.080000,21.080000,394700
2018-05-28,20.879999,21.650000,20.879999,21.120001,21.120001,164700
2018-06-04,21.059999,21.740000,20.799999,20.799999,20.799999,235000
2018-06-11,20.930000,21.080000,20.040001,20.450001,20.450001,467700
2018-06-18,20.559999,21.160000,20.320000,20.850000,20.850000,445800
2018-06-25,20.840000,20.980000,20.350000,20.600000,20.600000,196800
2018-07-02,20.610001,20.650000,20.280001,20.510000,20.510000,52800
2018-07-09,20.400000,20.680000,20.250000,20.250000,20.250000,122000
2018-07-16,20.219999,21.889999,20.219999,21.580000,21.580000,521500
2018-07-23,21.709999,21.850000,21.030001,21.639999,21.639999,93300
2018-07-30,21.627001,22.000000,21.350000,21.650000,21.650000,74300
