Date,Open,High,Low,Close,Adj Close,Volume
2017-10-23,9.970000,9.970000,9.970000,9.970000,9.921566,0
2017-10-30,null,null,null,null,null,null
2017-11-06,28.000000,29.840000,27.200001,29.120001,28.978535,1320000
2017-11-13,29.389999,29.500000,28.260000,28.959999,28.819309,241900
2017-11-20,28.714001,29.020000,28.440001,28.440001,28.301838,86300
2017-11-27,28.500000,29.490000,28.420000,28.930000,28.789455,192300
2017-12-04,28.639999,29.500000,28.469999,28.700001,28.560575,420800
2017-12-11,28.730000,29.559999,27.610001,28.270000,28.132664,733700
2017-12-18,28.500000,29.570000,28.030001,29.520000,29.376591,403800
2017-12-25,29.549999,30.719999,29.040001,29.660000,29.515911,184400
2018-01-01,29.700001,29.700001,28.129999,28.850000,28.757679,198500
2018-01-08,29.100000,30.870001,28.535000,30.000000,29.903999,487200
2018-01-15,30.209999,30.209999,28.850000,29.190001,29.096592,174900
2018-01-22,29.230000,29.540001,28.500000,28.770000,28.677935,173400
2018-01-29,28.780001,29.000000,27.920000,28.700001,28.608160,246100
2018-02-05,28.510000,29.240000,28.031000,28.360001,28.269247,334000
2018-02-12,28.430000,28.549999,27.990000,28.049999,27.960238,207600
2018-02-19,27.969999,28.459999,27.570000,27.990000,27.900431,218600
2018-02-26,28.070000,28.900000,27.000000,28.750000,28.657999,242300
2018-03-05,28.510000,28.700001,27.250999,28.440001,28.348991,282200
2018-03-12,28.500000,29.500000,28.280001,29.410000,29.315886,250800
2018-03-19,29.190001,29.839001,28.750000,28.790001,28.697872,378500
2018-03-26,29.270000,29.590000,28.510000,29.440001,29.345791,322100
2018-04-02,29.230000,29.500000,27.820000,28.700001,28.657228,231400
2018-04-09,28.950001,29.450001,28.580000,28.780001,28.737110,154600
2018-04-16,28.910000,29.740000,28.620001,29.620001,29.575859,175800
2018-04-23,29.639999,29.700001,28.520000,28.740000,28.697168,375300
2018-04-30,28.719999,29.500000,28.325001,28.990000,28.946796,366600
2018-05-07,28.969999,29.440001,28.510000,29.350000,29.306261,372500
2018-05-14,29.330000,30.000000,28.830000,29.910000,29.865425,399000
2018-05-21,30.000000,30.200001,29.090000,29.830000,29.785545,442300
2018-05-28,29.660000,30.190001,29.000000,30.040001,29.995232,196100
2018-06-04,30.020000,32.240002,29.969999,32.110001,32.062149,830900
2018-06-11,32.000000,33.450001,31.790001,32.910000,32.860954,996500
2018-06-18,32.830002,35.000000,32.810001,34.040001,33.989273,2874800
2018-06-25,33.840000,34.360001,32.910000,33.049999,33.000744,585600
2018-07-02,32.889999,34.869999,32.889999,34.450001,34.450001,395500
2018-07-09,34.580002,35.000000,33.250000,33.330002,33.330002,390900
2018-07-16,33.410000,34.139999,32.840000,33.450001,33.450001,249400
2018-07-23,33.160000,36.759998,33.160000,36.180000,36.180000,462800
2018-07-30,36.389999,38.250000,35.740002,37.580002,37.580002,462800
2018-08-06,37.619999,38.709999,37.490002,38.040001,38.040001,347200
2018-08-13,38.080002,38.240002,37.284000,37.950001,37.950001,47700
